"cluster_id","cluster_name","district_id","district_name","block_id","block_name","geo_cluster_id","geo_cluster_name","school_id","school_name","total_allocated","students_reviewed","gujarati_udayman","gujarati_pragatishil","gujarati_nipun","maths_udayman","maths_pragatishil","maths_nipun"
"2404080007",KUKARVADA,"2404",MAHESANA,"240408",VIJAPUR,"2404080007",KUKARVADA,"24040804406",VIJAYNAGAR (K) PRI SCHOOL,157,51,2,16,33,7,30,14
"2404080008",LADOL,"2404",MAHESANA,"240408",VIJAPUR,"2404080008",LADOL,"24040804502",LADOL PRIMARY KANYA SCHOOL,224,55,9,13,33,11,17,27
"2404080009",NAVA RANSIPUR,"2404",MAHESANA,"240408",VIJAPUR,"2404080009",NAVA RANSIPUR,"24040807101",TECHAVA PRIMARY SCHOOL,157,54,16,20,18,20,18,16
"2404080010",PILVAI,"2404",MAHESANA,"240408",VIJAPUR,"2404080010",PILVAI,"24040803901",KHANUSA PAY CENTER SCHOOL,156,60,11,21,28,12,22,26
"2404080011",SARDARPUR,"2404",MAHESANA,"240408",VIJAPUR,"2404080011",SARDARPUR,"24040806401",SARDARPUR PAY CENTER SCHOOL,152,50,5,33,12,8,32,10
"2404080012",VADASAN,"2404",MAHESANA,"240408",VIJAPUR,"2404080012",VADASAN,"24040807301",UBKHAL PRIMARY SCHOOL,192,53,26,15,12,19,22,12
"2404080013",VASAI,"2404",MAHESANA,"240408",VIJAPUR,"2404080013",VASAI,"24040801001",PM SHRI  DABHALA PRIMARY SCHOOL,290,60,4,19,37,8,17,35
"2404080014",VIJAPUR - 1,"2404",MAHESANA,"240408",VIJAPUR,"2404080014",VIJAPUR - 1,"24040808102",VIJAPUR PRI KANYA SCHOOL,130,53,4,20,29,3,20,30
"2404080015",VIJAPUR - 2,"2404",MAHESANA,"240408",VIJAPUR,"2404080015",VIJAPUR - 2,"24040807702",PM SHRI VIJAPUR ANUPAM PRIMARY SCHOOL - 2,297,60,27,24,9,13,37,10
"2404090001",BHANDU,"2404",MAHESANA,"240409",VISNAGAR,"2404090001",BHANDU,"24040900601",BHANDU ANUPAM PRI KUMAR SCH,243,54,8,26,20,9,19,26
"2404090002",GOTHVA,"2404",MAHESANA,"240409",VISNAGAR,"2404090002",GOTHVA,"24040901901",PM SHRI  GOTHVA PAY CENTER SCHOOL,407,57,4,21,32,6,22,29
"2404090003",KAMANA,"2404",MAHESANA,"240409",VISNAGAR,"2404090003",KAMANA,"24040905201",SAVALA PRIMARY SCHOOL,259,53,20,15,18,23,11,19
"2404090004",KANSA,"2404",MAHESANA,"240409",VISNAGAR,"2404090004",KANSA,"24040903001",KANSA PRIMARY SCHOOL - 1,335,60,8,24,28,8,22,30
"2404090005",MAGRODA,"2404",MAHESANA,"240409",VISNAGAR,"2404090005",MAGRODA,"24040901101",DADHIYAL ANUPAM PRI SCHOOL,164,55,6,16,33,9,16,30
"2404090006",RALISANA,"2404",MAHESANA,"240409",VISNAGAR,"2404090006",RALISANA,"24040900502",BHALAK PRIMARY KANYA SCHOOL,255,56,9,14,33,9,17,30
"2404090007",UDALPUR,"2404",MAHESANA,"240409",VISNAGAR,"2404090007",UDALPUR,"24040905701",UDALPUR PRIMARY SCHOOL,300,55,18,20,17,20,15,20
"2404090008",UMTA,"2404",MAHESANA,"240409",VISNAGAR,"2404090008",UMTA,"24040905801",UMTA PRIMARY KUMAR  SCHOOL,154,50,6,12,32,5,15,30
"2404090009",VALAM,"2404",MAHESANA,"240409",VISNAGAR,"2404090009",VALAM,"24040905401",PM SHRI TARABH PRIMARY SCHOOL GOG,267,57,11,18,28,15,17,25
"2404090010",VISNAGAR-1,"2404",MAHESANA,"240409",VISNAGAR,"2404090010",VISNAGAR-1,"24040906501",VISNAGAR PRIMARY SCHOOL - 2,370,58,11,14,33,8,14,36
"2404090011",VISNAGAR-2,"2404",MAHESANA,"240409",VISNAGAR,"2404090011",VISNAGAR-2,"24040906102",PM SHRI VISNAGAR PRIMARY SCHOOL - 4,209,60,0,2,58,0,4,56
"2431050001",JANOD,"2431",MAHISAGAR,"243105",BALASINOR,"2431050001",JANOD,"24310503301",PILODARA P.S.,124,50,6,33,11,4,24,22
"2431050002",JETHOLI,"2431",MAHISAGAR,"243105",BALASINOR,"2431050002",JETHOLI,"24310503201",PARBIYA P.S.,122,51,13,31,7,17,22,12
"2431050003",JORAPURA,"2431",MAHISAGAR,"243105",BALASINOR,"2431050003",JORAPURA,"24310502903",MEGHLIYA P.S.,109,50,6,30,14,9,33,8
"2431050004",KAMBOPA,"2431",MAHISAGAR,"243105",BALASINOR,"2431050004",KAMBOPA,"24310502602",KAMBOPA  P.S.,89,51,7,23,21,6,27,18
"2431050005",M.N. BRANCH-1,"2431",MAHISAGAR,"243105",BALASINOR,"2431050005",M.N. BRANCH-1,"24310504404",KALUPUR  BR. 5 SHALA,339,53,25,28,0,24,18,11
"2431050006",OTHVAD,"2431",MAHISAGAR,"243105",BALASINOR,"2431050006",OTHVAD,"24310500201",OTHVAD P.S.,141,50,6,14,30,2,22,26
"2431050007",PANDVA,"2431",MAHISAGAR,"243105",BALASINOR,"2431050007",PANDVA,"24310503411",PATDIYA P.S.,89,56,27,16,13,22,21,13
"2431050008",RAIYOLI,"2431",MAHISAGAR,"243105",BALASINOR,"2431050008",RAIYOLI,"24310501601",GUNTHLI P.S.,184,60,17,28,15,16,33,11
"2431050009",SALIYAVADI,"2431",MAHISAGAR,"243105",BALASINOR,"2431050009",SALIYAVADI,"24310503903",SALIYAVADI P.S.,169,51,20,21,10,20,22,9
"2431050010",SARODA,"2431",MAHISAGAR,"243105",BALASINOR,"2431050010",SARODA,"24310503803",SARODA P.S.,116,53,19,32,2,19,30,4
"2431050011",SUTARIYA,"2431",MAHISAGAR,"243105",BALASINOR,"2431050011",SUTARIYA,"24310504101",SUTARIYA  P.S.,178,54,1,35,18,2,31,21
"2431050012",TALUKA SCH. BALASINOR,"2431",MAHISAGAR,"243105",BALASINOR,"2431050012",TALUKA SCH. BALASINOR,"24310504408",TALAV DARVAJA P.S.,204,50,13,25,12,14,27,9
"2431050013",VADADALA,"2431",MAHISAGAR,"243105",BALASINOR,"2431050013",VADADALA,"24310504210",VADADALA P.S.,188,54,12,31,11,14,27,13
"2431010001",AMTHANI,"2431",MAHISAGAR,"243101",KADANA,"2431010001",AMTHANI,"24310110601",TALVADA P.SHALA,219,56,5,23,28,4,23,29
"2431010002",ANKALIYA,"2431",MAHISAGAR,"243101",KADANA,"2431010002",ANKALIYA,"24310100403",PADHORA VARG ANKALIYA,117,57,14,21,22,6,22,29
"2431010003",DINTVAS,"2431",MAHISAGAR,"243101",KADANA,"2431010003",DINTVAS,"24310102304",DINTWAS MUKHYA P.SHALA,129,51,10,24,17,4,29,18
"2431010004",GHASAVADA,"2431",MAHISAGAR,"243101",KADANA,"2431010004",GHASAVADA,"24310103202",NAVI GODHAR UTTAR P.SHALA,159,60,11,35,14,5,40,15
"2431010005",KADANA,"2431",MAHISAGAR,"243101",KADANA,"2431010005",KADANA,"24310107901",NANA RAJANPUR P.SHALA,160,56,8,26,22,4,25,27
"2431010006",KAJALI,"2431",MAHISAGAR,"243101",KADANA,"2431010006",KAJALI,"24310101801",DADHALIYA P.SHALA,150,52,5,7,40,2,14,36
"2431010007",KELAMUL,"2431",MAHISAGAR,"243101",KADANA,"2431010007",KELAMUL,"24310105002",KURETA P. SHALA,98,51,17,23,11,5,32,14
"2431010008",LIMBHOLA,"2431",MAHISAGAR,"243101",KADANA,"2431010008",LIMBHOLA,"24310105501",LIMBHOLA P.SHALA,111,51,3,23,25,1,20,30
"2431010009",MALVAN,"2431",MAHISAGAR,"243101",KADANA,"2431010009",MALVAN,"24310106102",MALVAN MUKHYA P.SHALA,138,52,6,22,24,3,21,28
"2431010010",MOTA DHARODA,"2431",MAHISAGAR,"243101",KADANA,"2431010010",MOTA DHARODA,"24310101101",BHEMANI VAVO P.SHALA,98,47,5,2,40,0,24,23
"2431010011",MOTI RATH,"2431",MAHISAGAR,"243101",KADANA,"2431010011",MOTI RATH,"24310107102",MOTI RANTH MUKHYA P.SHALA,252,60,21,28,11,23,26,11
"2431010012",MUNPUR,"2431",MAHISAGAR,"243101",KADANA,"2431010012",MUNPUR,"24310107201",MUNPUR P. SHALA,99,52,4,7,41,2,7,43
"2431010013",SARASVA UTTAR,"2431",MAHISAGAR,"243101",KADANA,"2431010013",SARASVA UTTAR,"24310110305",PANIYAR F. VARG SARSVA UTTAR,138,55,22,23,10,18,28,9
"2431010014",SHIYAL,"2431",MAHISAGAR,"243101",KADANA,"2431010014",SHIYAL,"24310110502",SHIYAL P.SHALA,109,58,33,22,3,34,21,3
"2431010015",VELANVADA,"2431",MAHISAGAR,"243101",KADANA,"2431010015",VELANVADA,"24310100601",ANTALWADA P.SHALA,186,53,17,32,4,17,22,14
"2431010016",ZALASAG,"2431",MAHISAGAR,"243101",KADANA,"2431010016",ZALASAG,"24310111703",ZALSAG P.SHALA,203,44,14,16,14,7,15,22
"2431020001",BAKOR,"2431",MAHISAGAR,"243102",KHANPUR,"2431020001",BAKOR,"24310200202",NAVAGHARA P.SHALA,139,55,11,25,19,3,28,24
"2431020002",BHADROD,"2431",MAHISAGAR,"243102",KHANPUR,"2431020002",BHADROD,"24310202501",AMBALIGHANTI P.SHALA,102,52,8,27,17,5,22,25
"2431020003",BORVAI,"2431",MAHISAGAR,"243102",KHANPUR,"2431020003",BORVAI,"24310201101",BORVAI BUNIYADI P.SHALA,134,57,13,16,28,13,27,17
"2431020004",CHHANI,"2431",MAHISAGAR,"243102",KHANPUR,"2431020004",CHHANI,"24310201301",CHHANI P.SHALA,144,58,15,15,28,10,38,10
"2431020005",DHULETA,"2431",MAHISAGAR,"243102",KHANPUR,"2431020005",DHULETA,"24310201701",DHULETA P.SHALA,91,40,1,6,33,1,9,30
"2431020006",LIMADIYA,"2431",MAHISAGAR,"243102",KHANPUR,"2431020006",LIMADIYA,"24310204202",LIMADIYA P.SHALA,128,55,4,24,27,4,24,27
"2431020007",MOTA KHANPUR,"2431",MAHISAGAR,"243102",KHANPUR,"2431020007",MOTA KHANPUR,"24310204901",MOTA KHANPUR P.SHALA,162,53,13,24,16,15,20,18
"2431020008",MUDAVADEKH,"2431",MAHISAGAR,"243102",KHANPUR,"2431020008",MUDAVADEKH,"24310207501",VAVYO P.SHALA,57,34,15,12,7,18,11,5
"2431020009",PADEDI,"2431",MAHISAGAR,"243102",KHANPUR,"2431020009",PADEDI,"24310201001",BHUVABAR P.SHALA,97,53,24,22,7,21,24,8
"2431020010",PANDARWADA,"2431",MAHISAGAR,"243102",KHANPUR,"2431020010",PANDARWADA,"24310205402",NAVAGAM P.SHALA,153,49,32,11,6,24,21,4
"2431020011",VADAGAM,"2431",MAHISAGAR,"243102",KHANPUR,"2431020011",VADAGAM,"24310206902",MEDANA MUVADA P.SHALA,172,60,30,19,11,19,30,11
"2431030001",AAGARWADA,"2431",MAHISAGAR,"243103",LUNAWADA,"2431030001",AAGARWADA,"24310313201",NAMNAR P.SHALA,140,53,15,16,22,12,26,15
"2431030002",BRANCH-1,"2431",MAHISAGAR,"243103",LUNAWADA,"2431030002",BRANCH-1,"24310301801",BRANCH SHALA - 1,202,60,20,23,17,13,27,20
"2431030003",BRANCH-5,"2431",MAHISAGAR,"243103",LUNAWADA,"2431030003",BRANCH-5,"24310302101",BRANCH SHALA - 5,391,60,18,27,15,16,26,18
"2431030004",CHARANGAM (SALA),"2431",MAHISAGAR,"243103",LUNAWADA,"2431030004",CHARANGAM (SALA),"24310309401",KASLAL P.SHALA,163,54,27,22,5,24,26,4
"2431030005",DHESIYA,"2431",MAHISAGAR,"243103",LUNAWADA,"2431030005",DHESIYA,"24310301004",LOTI P.SHALA,81,53,39,12,2,37,14,2
"2431030006",DR. POLAN SCHOOL,"2431",MAHISAGAR,"243103",LUNAWADA,"2431030006",DR. POLAN SCHOOL,"24310302202",KANYA SHALA LUNAWADA,218,60,28,19,13,24,21,15
"2431030007",HARDASPUR,"2431",MAHISAGAR,"243103",LUNAWADA,"2431030007",HARDASPUR,"24310304702",DIAPATTAN P.SHALA,97,50,15,16,19,17,12,21
"2431080008",HATHIVAN,"2431",MAHISAGAR,"243103",LUNAWADA,"2431030008",HATHIVAN,"24310306901",HATHIVAN P. SHALA,212,60,34,17,9,33,18,9
"2431030009",JUFARALI,"2431",MAHISAGAR,"243103",LUNAWADA,"2431030009",JUFARALI,"24310310101",KHEMPUR P.SHALA,145,52,8,26,18,7,30,15
"2431080010",KHAROL,"2431",MAHISAGAR,"243103",LUNAWADA,"2431030010",KHAROL,"24310310001",KHAROL P.SHALA,204,52,13,29,10,13,28,11
"2431030011",KOLVAN,"2431",MAHISAGAR,"243103",LUNAWADA,"2431030011",KOLVAN,"24310310501",KOLVAN P.SHALA,121,60,7,26,27,8,27,25
"2431080012",KOTHAMBA,"2431",MAHISAGAR,"243103",LUNAWADA,"2431030012",KOTHAMBA,"24310310602",KOTHAMBA KANYA SHALA,141,51,8,32,11,7,32,12
"2431030013",LALSAR,"2431",MAHISAGAR,"243103",LUNAWADA,"2431030013",LALSAR,"24310310902",LAKADI POYADA P.SHALA,81,52,13,27,12,12,21,19
"2431030014",MADHVAS,"2431",MAHISAGAR,"243103",LUNAWADA,"2431030014",MADHVAS,"24310311202",NAVI VASAHAT P.SHALA,64,50,15,22,13,13,26,11
"2431080015",MAKHALIYA,"2431",MAHISAGAR,"243103",LUNAWADA,"2431030015",MAKHALIYA,"24310311301",MAKHALIYA P.SHALA,206,53,11,30,12,22,24,7
"2431030016",MALEKPUR,"2431",MAHISAGAR,"243103",LUNAWADA,"2431030016",MALEKPUR,"24310319101",VAGHJIBARIYANA MUVADA P.SHALA,177,55,15,20,20,9,26,20
"2431030018",NANA VADADALA,"2431",MAHISAGAR,"243103",LUNAWADA,"2431030018",NANA VADADALA,"24310315101",GADHA P.SHALA,101,52,4,21,27,3,19,30
"2431080019",NAPANIYA,"2431",MAHISAGAR,"243103",LUNAWADA,"2431030019",NAPANIYA,"24310310803",NAPANIYA (LADVEL) P.SHALA,180,52,6,29,17,6,15,31
"2431030017",NAVA MUVADA,"2431",MAHISAGAR,"243103",LUNAWADA,"2431030017",NAVA MUVADA,"24310301301",BHATPUR P.SHALA,117,52,19,15,18,14,20,18
"2431030020",RAMPATEL NA MUVADA,"2431",MAHISAGAR,"243103",LUNAWADA,"2431030020",RAMPATEL NA MUVADA,"24310312901",MOTI ZANZARI P.SHALA,65,48,18,20,10,25,13,10
"2431030021",RANPUR,"2431",MAHISAGAR,"243103",LUNAWADA,"2431030021",RANPUR,"24310315502",RANPUR P.SHALA,95,50,27,12,11,25,16,9
"2431030022",SENADARIYA GORADA,"2431",MAHISAGAR,"243103",LUNAWADA,"2431030022",SENADARIYA GORADA,"24310316601",SENADARIYA GORADA P.SHALA,72,50,3,6,41,3,11,36
"2431030023",SHAMNA,"2431",MAHISAGAR,"243103",LUNAWADA,"2431030023",SHAMNA,"24310303101",CHAVADIBAI NA MUVADA P.SHALA,68,46,10,9,27,8,10,28
"2431080024",THANASAVALI,"2431",MAHISAGAR,"243103",LUNAWADA,"2431030024",THANASAVALI,"24310315006",JAMANA MUVADA,107,52,30,20,2,27,23,2
"2431030025",UNDRA,"2431",MAHISAGAR,"243103",LUNAWADA,"2431030025",UNDRA,"24310308901",KANJAV P.SHALA,124,51,18,21,12,16,21,14
"2431030026",VARDHARI,"2431",MAHISAGAR,"243103",LUNAWADA,"2431030026",VARDHARI,"24310319601",VARDHARI P.SHALA,103,46,11,15,20,8,18,20
"2431030027",VIRANIYA,"2431",MAHISAGAR,"243103",LUNAWADA,"2431030027",VIRANIYA,"24310319904",VIRANIYA P.SHALA,99,51,10,23,18,6,29,16
"2431030028",ZARA,"2431",MAHISAGAR,"243103",LUNAWADA,"2431030028",ZARA,"24310320001",ZARA P.SHALA,74,0,0,0,0,0,0,0
"2431080028",ZARA,"2431",MAHISAGAR,"243103",LUNAWADA,"2431030028",ZARA,"24310300703",SAVALINA MUVADA P.SHALA,61,41,12,15,14,9,21,11
"2431070017",AMALIYAT,"2431",MAHISAGAR,"243104",SANTRAMPUR,"2431040017",AMALIYAT,"24310410201",PANCHMUVA P. SHALA,153,58,12,14,32,14,16,28
"2431040001",ANJANVA,"2431",MAHISAGAR,"243104",SANTRAMPUR,"2431040001",ANJANVA,"24310403501",FALAVA P.SHALA,131,0,0,0,0,0,0,0
"2431070001",ANJANVA,"2431",MAHISAGAR,"243104",SANTRAMPUR,"2431040001",ANJANVA,"24310414601",VENA P. SHALA,207,57,18,31,8,10,39,8
"2431040002",BABROL,"2431",MAHISAGAR,"243104",SANTRAMPUR,"2431040002",BABROL,"24310413002",SURPUR P. SHALA,109,51,11,25,15,16,20,15
"2431040003",BATAKWADA,"2431",MAHISAGAR,"243104",SANTRAMPUR,"2431040003",BATAKWADA,"24310401001",BATAKWADA MUKHYA P.SHALA,203,58,8,15,35,8,20,30
"2431040004",CHITVA,"2431",MAHISAGAR,"243104",SANTRAMPUR,"2431040004",CHITVA,"24310402701",CHITVA P. SHALA,139,54,8,19,27,9,14,31
"2431040005",DOLI,"2431",MAHISAGAR,"243104",SANTRAMPUR,"2431040005",DOLI,"24310405001",ZALDADA P.SHALA,293,60,19,29,12,19,26,15
"2431070006",GAMADI,"2431",MAHISAGAR,"243104",SANTRAMPUR,"2431040006",GAMADI,"24310404001",GAMDI P.SHALA,126,48,4,19,25,7,19,22
"2431040007",GOTHIB,"2431",MAHISAGAR,"243104",SANTRAMPUR,"2431040007",GOTHIB,"24310404403",GOTHIB P.SHALA,175,58,7,24,27,7,21,30
"2431040008",JANVAD,"2431",MAHISAGAR,"243104",SANTRAMPUR,"2431040008",JANVAD,"24310405101",JANVAD P. SHALA,142,57,14,22,21,16,23,18
"2431040009",KANYA SHALA,"2431",MAHISAGAR,"243104",SANTRAMPUR,"2431040009",KANYA SHALA,"24310412102",SANT SHIKSHANANUBHAV P.SHALA,192,60,10,28,22,10,29,21
"2431040010",MOTI KYAR,"2431",MAHISAGAR,"243104",SANTRAMPUR,"2431040010",MOTI KYAR,"24310401401",BHANASIMAL P .SHALA,132,44,14,20,10,14,19,11
"2431040011",MOTI SARSAN,"2431",MAHISAGAR,"243104",SANTRAMPUR,"2431040011",MOTI SARSAN,"24310404505",SUKIDEVI VARG P. SHALA  GOTHIBADA,74,0,0,0,0,0,0,0
"2431070011",MOTI SARSAN,"2431",MAHISAGAR,"243104",SANTRAMPUR,"2431040011",MOTI SARSAN,"24310408401",MOTI SARSAN P.SHALA,122,48,9,13,26,10,13,25
"2431040012",NANI BHUGEDI,"2431",MAHISAGAR,"243104",SANTRAMPUR,"2431040012",NANI BHUGEDI,"24310408902",NANI BHUGEDI P.SHALA,185,60,2,20,38,2,20,38
"2431040013",NANI SARSAN,"2431",MAHISAGAR,"243104",SANTRAMPUR,"2431040013",NANI SARSAN,"24310404501",GOTHIBADA BRANCH P.SHALA,64,45,20,16,9,10,30,5
"2431070013",NANI SARSAN,"2431",MAHISAGAR,"243104",SANTRAMPUR,"2431040013",NANI SARSAN,"24310409101",NANI SARSAN P. SHALA,101,0,0,0,0,0,0,0
"2431070014",NASIKPUR,"2431",MAHISAGAR,"243104",SANTRAMPUR,"2431040014",NASIKPUR,"24310407501",MANCHOD P.SHALA,99,51,27,18,6,11,23,17
"2431070015",NAVA KALIBEL,"2431",MAHISAGAR,"243104",SANTRAMPUR,"2431040015",NAVA KALIBEL,"24310405602",KALIBEL P. SHALA,112,52,12,22,18,10,27,15
"2431040016",PADARI FALIYA,"2431",MAHISAGAR,"243104",SANTRAMPUR,"2431040016",PADARI FALIYA,"24310409401",NARSINGPUR MUKHYA P. SHALA,134,53,15,18,20,13,19,21
"2431040018",PRATAPGADH,"2431",MAHISAGAR,"243104",SANTRAMPUR,"2431040018",PRATAPGADH,"24310406209",PRATAPGADH P.SHALA,193,49,16,22,11,6,32,11
"2431040019",PRATAPPURA,"2431",MAHISAGAR,"243104",SANTRAMPUR,"2431040019",PRATAPPURA,"24310410601",PRATAPPURA P. SHALA,122,50,2,24,24,9,30,11
"2431070020",SARASVA,"2431",MAHISAGAR,"243104",SANTRAMPUR,"2431040020",SARASVA,"24310414301",VANKADI P. SHALA,285,54,12,18,24,12,10,32
"2431040021",SHIR,"2431",MAHISAGAR,"243104",SANTRAMPUR,"2431040021",SHIR,"24310409002",NANI RAIL PASCHIM P. SHALA,156,0,0,0,0,0,0,0
"2431070021",SHIR,"2431",MAHISAGAR,"243104",SANTRAMPUR,"2431040021",SHIR,"24310414201",VANDARIYA PASCHIM P. SHALA,97,52,12,21,19,9,32,11
"2431040022",SIMALIYA,"2431",MAHISAGAR,"243104",SANTRAMPUR,"2431040022",SIMALIYA,"24310412709",SIMALIYA MUKHYA P.SHALA,162,57,17,36,4,16,40,1
"2431040023",TALUKA SHALA,"2431",MAHISAGAR,"243104",SANTRAMPUR,"2431040023",TALUKA SHALA,"24310413202",TALUKASHALA SANTRAMPUR,155,58,14,22,22,11,22,25
"2431040024",UKHARELI,"2431",MAHISAGAR,"243104",SANTRAMPUR,"2431040024",UKHARELI,"24310413602",GHANTIYA VARG P. SHALA UKHRELI,143,51,18,17,16,18,18,15
"2431040025",UMBER,"2431",MAHISAGAR,"243104",SANTRAMPUR,"2431040025",UMBER,"24310413705",UMBER P.SHALA,167,60,24,26,10,23,25,12
"2431040026",VAJIYAKHUNT,"2431",MAHISAGAR,"243104",SANTRAMPUR,"2431040026",VAJIYAKHUNT,"24310404901",HIRAPUR P. SHALA,122,52,10,30,12,14,23,15
"2431060001",BAR,"2431",MAHISAGAR,"243106",VIRPUR,"2431060001",BAR,"24310602601",JODHAPUR  P.S.,167,55,6,19,30,5,21,29
"2431060002",BHARODI,"2431",MAHISAGAR,"243106",VIRPUR,"2431060002",BHARODI,"24310602702",KHATA-1 P.S.,107,52,5,13,34,5,17,30
"2431060003",DEBHARI,"2431",MAHISAGAR,"243106",VIRPUR,"2431060003",DEBHARI,"24310602101",GHATDA P.S.,121,50,12,21,17,13,18,19
"2431060004",KHAROD,"2431",MAHISAGAR,"243106",VIRPUR,"2431060004",KHAROD,"24310600201",ASPUR P.S.,115,50,2,37,11,4,36,10
"2431060005",KHEROLI,"2431",MAHISAGAR,"243106",VIRPUR,"2431060005",KHEROLI,"24310603301",KUMBHARVADI  P.S.,111,55,3,15,37,3,15,37
"2431060006",KOYDAM,"2431",MAHISAGAR,"243106",VIRPUR,"2431060006",KOYDAM,"24310603105",JAMBUDI( KOYDAM) P.S.,78,45,8,14,23,8,14,23
"2431060007",KOYLA,"2431",MAHISAGAR,"243106",VIRPUR,"2431060007",KOYLA,"24310603204",NALA  P.S.,95,53,22,25,6,31,15,7
"2431060008",PAHADIYA,"2431",MAHISAGAR,"243106",VIRPUR,"2431060008",PAHADIYA,"24310604807",PAHADIYA  P.S.,127,51,14,29,8,6,41,4
"2431060009",PANSRODA,"2431",MAHISAGAR,"243106",VIRPUR,"2431060009",PANSRODA,"24310604901",SARIYA P.S.,100,55,17,21,17,23,19,13
"2431060010",RAJENA,"2431",MAHISAGAR,"243106",VIRPUR,"2431060010",RAJENA,"24310604001",RAJENA  P.S.,88,57,12,17,28,6,17,34
"2431060011",VAGHAS,"2431",MAHISAGAR,"243106",VIRPUR,"2431060011",VAGHAS,"24310601101",BHATPUR  P.S.,96,51,9,31,11,12,28,11
"2431060012",VIRPUR,"2431",MAHISAGAR,"243106",VIRPUR,"2431060012",VIRPUR,"24310605406",MAHEMUDPURA P.S.,136,51,18,32,1,13,24,14
"2433050001",DHANALA,"2433",MORBI,"243305",HALVAD,"2433050001",DHANALA,"24330507501",SURVADAR PRIMARY SCHOOL,161,58,15,20,23,5,30,23
"2433050002",DHAVANA,"2433",MORBI,"243305",HALVAD,"2433050002",DHAVANA,"24330501301",DHAVANA PAY CENTER SCHOOL,257,55,14,18,23,15,14,26
"2433050005",HALVAD-1,"2433",MORBI,"243305",HALVAD,"2433050005",HALVAD-1,"24330502120",HALVAD PRIMARY SCHOOL - 10,486,60,18,27,15,15,22,23
"2433050004",HALVAD-4,"2433",MORBI,"243305",HALVAD,"2433050004",HALVAD-4,"24330502104",HALVAD PAY CENTER  SCHOOL - 4,948,60,3,18,39,0,19,41
"2433050003",HALVAD-7,"2433",MORBI,"243305",HALVAD,"2433050003",HALVAD-7,"24330502115",HALVAD PAY CENTER   SCHOOL - 7,287,60,14,23,23,9,25,26
"2433050006",KADIYANA,"2433",MORBI,"243305",HALVAD,"2433050006",KADIYANA,"24330505901",RANCHHODGADH PRIMARY SCHOOL,298,58,14,38,6,8,39,11
"2433050007",MALANIYAD,"2433",MORBI,"243305",HALVAD,"2433050007",MALANIYAD,"24330506201",RANMALPUR PRIMARY SCHOOL,327,60,15,13,32,10,19,31
"2433050008",MATHAK,"2433",MORBI,"243305",HALVAD,"2433050008",MATHAK,"24330504201",MATHAK PAY CENTER SCHOOL,342,60,25,24,11,25,28,7
"2433050009",MERUPAR,"2433",MORBI,"243305",HALVAD,"2433050009",MERUPAR,"24330501501",DIGHDIYA PRIMARY SCHOOL,410,60,20,30,10,10,32,18
"2433050010",TIKAR-RAN,"2433",MORBI,"243305",HALVAD,"2433050010",TIKAR-RAN,"24330507801",TIKAR-RAN PAY CENTER SCHOOL-1,328,60,19,23,18,17,24,19
"2433020001",KHAKHRECHI,"2433",MORBI,"243302",MALIYA,"2433020001",KHAKHRECHI,"24330201704",KHAKHRECHI MISHRA PETA SCHOOL,220,58,8,27,23,6,23,29
"2433020002",KHIRAI,"2433",MORBI,"243302",MALIYA,"2433020002",KHIRAI,"24330201601",KAJARDA PRIMARY SCHOOL,233,60,11,47,2,4,53,3
"2433020003",MALIYA MIYANA,"2433",MORBI,"243302",MALIYA,"2433020003",MALIYA MIYANA,"24330202502",KANYA SCHOOL MALIYA MIYANA,311,60,20,33,7,20,32,8
"2433020005",MOTA DAHISARA,"2433",MORBI,"243302",MALIYA,"2433020005",MOTA DAHISARA,"24330204601",VAVANIYA TALUKA SCHOOL,200,53,8,23,22,7,23,23
"2433020004",NANI BARAR,"2433",MORBI,"243302",MALIYA,"2433020004",NANI BARAR,"24330202901",MOTA BHELA PRIMARY SCHOOL,78,47,6,9,32,5,8,34
"2433020006",SARVAD,"2433",MORBI,"243302",MALIYA,"2433020006",SARVAD,"24330202101",KUNTASI PRIMARY SCHOOL,126,53,20,24,9,27,15,11
"2433010002",AAMBAVADI,"2433",MORBI,"243301",MORBI,"2433010002",AAMBAVADI,"24330106533",VAJEPARVADI PRIMARY SCHOOL,310,50,6,15,29,4,15,31
"2433010001",AAMRAN,"2433",MORBI,"243301",MORBI,"2433010001",AAMRAN,"24330110801",ZINZUDA PRIMARY SCHOOL,121,58,37,20,1,32,20,6
"2433010003",BAGATHALA,"2433",MORBI,"243301",MORBI,"2433010003",BAGATHALA,"24330100701",BAGATHALA KUMAR TALUKA SCHOOL,134,58,15,14,29,8,26,24
"2433010004",BHARATNAGAR,"2433",MORBI,"243301",MORBI,"2433010004",BHARATNAGAR,"24330101501",BHARATNAGAR PRIMARY SCHOOL,145,53,12,13,28,11,10,32
"2433010005",CHANCHAPAR,"2433",MORBI,"243301",MORBI,"2433010005",CHANCHAPAR,"24330104901",KHANPAR KUMAR PRIMARY SCHOOL,164,60,24,16,20,25,18,17
"2433010006",DHUDKOT,"2433",MORBI,"243301",MORBI,"2433010006",DHUDKOT,"24330111801",DHUDKOT TALUKA SHALA,82,54,14,20,20,7,24,23
"2433010007",JUNA NAGDAVAS,"2433",MORBI,"243301",MORBI,"2433010007",JUNA NAGDAVAS,"24330104301",JUNA NAGDAVAS TALUKA SCHOOL,123,55,7,27,21,3,23,29
