"district_id","district_name","block_id","block_name","cluster_id","cluster_name","school_id","school_name","school_management_id","total_students","students_reviewed","gujarati_udayman","gujarati_pragatishil","gujarati_nipun","maths_udayman","maths_pragatishil","maths_nipun"
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060003",BHANDURI  PAY CEN SHALA,"24120606607",KRISHNA PUBLIC SCHOOL PVT,5,62,62,6,24,32,4,39,19
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060003",BHANDURI  PAY CEN SHALA,"24120606603",MATRUSHRI GAURIBAI ASHRAM SHALA - JUTHAL,2,26,26,6,12,8,6,16,4
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060003",BHANDURI  PAY CEN SHALA,"24120601402",NAVA GALODAR  PRA SHALA,3,19,19,2,7,10,0,13,6
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060003",BHANDURI  PAY CEN SHALA,"24120606801",SHERIYAKHAN PRA SHALA,3,125,125,31,44,50,24,58,43
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060004",CHORVAD PAY CEN,"24120605610",ADARSH  PRA SHALA PVT,5,1,0,0,0,0,0,0,0
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060004",CHORVAD PAY CEN,"24120605609",ARJUN  PRA SHALA PVT,5,38,0,0,0,0,0,0,0
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060004",CHORVAD PAY CEN,"24120605616",BANDAR SHALA CHORVAD BANDAR,3,219,219,69,102,48,66,95,58
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060004",CHORVAD PAY CEN,"24120605605",BHOLAR VISTAR SIM SHALA,3,80,80,43,23,14,19,35,26
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060004",CHORVAD PAY CEN,"24120605603",CHORVAD PAY CEN SHALA,3,98,98,56,25,17,51,26,21
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060004",CHORVAD PAY CEN,"24120605617",GYANJYOT PRA SHALA PVT,5,34,34,5,18,11,8,16,10
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060004",CHORVAD PAY CEN,"24120605614",HOLY FAMILY ENG. MED SCHOOL PVT,5,49,0,0,0,0,0,0,0
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060004",CHORVAD PAY CEN,"24120605618",JARARI PRA SHALA,3,294,292,45,112,135,34,98,160
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060004",CHORVAD PAY CEN,"24120605301",KANEK  PRA SHALA,3,39,39,10,17,12,8,16,15
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060004",CHORVAD PAY CEN,"24120605601",KANYA SHALA CHORVAD,3,369,369,90,190,89,79,195,95
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060004",CHORVAD PAY CEN,"24120605606",KHADA VISTAR SIM SHALA,3,56,56,31,25,0,15,40,1
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060004",CHORVAD PAY CEN,"24120605401",KHAMBHALIYA  PRA SHALA,3,95,95,10,56,29,10,48,37
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060004",CHORVAD PAY CEN,"24120605634",KRISHNA GUJARATI MEDIUM SCHOOL PVT,5,72,0,0,0,0,0,0,0
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060004",CHORVAD PAY CEN,"24120605602",RATDIVAV SIM SHALA CHORVAD,3,64,64,12,24,28,4,30,30
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060004",CHORVAD PAY CEN,"24120605615",SARVODAY  PRA SHALA PVT,5,54,0,0,0,0,0,0,0
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060004",CHORVAD PAY CEN,"24120605611",SHETH JEEWANLAL MOTICHAND VINAY MANDIR,5,179,179,31,88,60,45,98,36
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060004",CHORVAD PAY CEN,"24120605604",SHREEJI PRA SHALA PVT,5,202,0,0,0,0,0,0,0
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060004",CHORVAD PAY CEN,"24120605630",SHREE KRISHNA ENGLISH MEDIUM SCHOOL,5,2,0,0,0,0,0,0,0
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060004",CHORVAD PAY CEN,"24120605402",VADAGHU SIM SHALA,3,22,22,1,5,16,1,2,19
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060004",CHORVAD PAY CEN,"24120605501",ZUZARPUR  PRA SHALA,3,121,121,63,38,20,33,52,36
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060005",GADU PAY CEN SHALA,"24120605215",APPLE EDUCATION SYSTEM,5,73,0,0,0,0,0,0,0
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060005",GADU PAY CEN SHALA,"24120605202",F-TYPE  PRA SHALA GADU,3,23,23,4,10,9,2,8,13
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060005",GADU PAY CEN SHALA,"24120605201",GADU PAY CEN SHALA,3,152,152,65,62,25,58,58,36
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060005",GADU PAY CEN SHALA,"24120605204",GYANANJYOT  PRA SHALA PVT,5,132,0,0,0,0,0,0,0
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060005",GADU PAY CEN SHALA,"24120605213",JALARAM  VIDHYANIKETAN PRIMARY SCHOOL PVT,5,89,0,0,0,0,0,0,0
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060005",GADU PAY CEN SHALA,"24120604001",MOTI DHANEJ  PRA SHALA,3,78,78,40,37,1,29,49,0
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060005",GADU PAY CEN SHALA,"24120603901",NANI DHANEJ  PRA SHALA,3,67,67,16,31,20,6,47,14
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060005",GADU PAY CEN SHALA,"24120605203",PARAG VIDYALAY PVT,5,150,150,0,0,150,0,1,149
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060005",GADU PAY CEN SHALA,"24120605101",SAMDHIYALA  PRA SHALA,3,70,70,21,27,22,20,28,22
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060005",GADU PAY CEN SHALA,"24120605102",SAMDHIYALA SIM SHALA,3,18,18,6,8,4,6,6,6
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060005",GADU PAY CEN SHALA,"24120605206",SHREE ANUDANIT NIVASI PRIMARY SCHOOL GADU,2,38,38,0,12,26,1,17,20
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060005",GADU PAY CEN SHALA,"24120605802",SHREE SATVIK ENGLISH & GUJARATI MEDIUM SCHOOL,5,10,0,0,0,0,0,0,0
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060005",GADU PAY CEN SHALA,"24120605801",SUKHPUR  PRA SHALA,3,69,69,10,30,29,10,30,29
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060005",GADU PAY CEN SHALA,"24120605208",SUN SHINE PRI SCHOOL PVT,5,74,0,0,0,0,0,0,0
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060005",GADU PAY CEN SHALA,"24120605701",VISANVEL  PRA SHALA,3,207,207,32,93,82,20,72,115
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060005",GADU PAY CEN SHALA,"24120603801",ZADKA  PRA SHALA,3,167,167,58,54,55,34,59,74
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060006",JANGAR PAY CEN SHALA,"24120604601",AKALA (GIR)  PRA SHALA,3,30,30,6,17,7,12,11,7
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060006",JANGAR PAY CEN SHALA,"24120602301",BABRA (GIR)  PRA SHALA,3,99,99,36,36,27,23,54,22
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060006",JANGAR PAY CEN SHALA,"24120604501",DHRABAVAD  PRA SHALA,3,23,23,6,13,4,5,13,5
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060006",JANGAR PAY CEN SHALA,"24120604401",JANGAR PAY CEN SHALA,3,48,48,11,22,15,11,22,15
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060006",JANGAR PAY CEN SHALA,"24120604701",LACHADI  PRA SHALA,3,17,17,3,5,9,3,4,10
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060006",JANGAR PAY CEN SHALA,"24120602203",LADUDI (GIR) KANYA PRA SHALA,3,96,96,24,45,27,25,49,22
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060006",JANGAR PAY CEN SHALA,"24120602202",MALDHARI VASAHAT  PRA SHALA,3,33,33,8,10,15,7,8,18
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060006",JANGAR PAY CEN SHALA,"24120602302",VANSHDHAR SIM SHALA,3,13,13,1,4,8,1,3,9
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060007",KHERA PAY CEN SHALA,"24120603301",BUDHECHA  PRA SHALA,3,67,67,30,34,3,25,32,10
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060007",KHERA PAY CEN SHALA,"24120603302",BUDHECHA SIM SHALA,3,22,18,4,4,10,4,6,8
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060007",KHERA PAY CEN SHALA,"24120603502",DHOLIVAV SIM SHALA,3,50,50,6,33,11,7,26,17
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060007",KHERA PAY CEN SHALA,"24120603601",GHUMALI  PRA SHALA,3,40,40,20,5,15,20,12,8
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060007",KHERA PAY CEN SHALA,"24120603403",GNANDHARA PRA SHALA,5,9,0,0,0,0,0,0,0
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060007",KHERA PAY CEN SHALA,"24120603201",GOTANA  PRA SHALA,3,74,73,23,24,26,23,21,29
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060007",KHERA PAY CEN SHALA,"24120603701",KHERA PAY CEN SHALA,3,129,129,28,38,63,25,42,62
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060007",KHERA PAY CEN SHALA,"24120603702",KHERA SIM SHALA - 1,3,22,22,9,7,6,5,8,9
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060007",KHERA PAY CEN SHALA,"24120603703",KHERA SIM SHALA - 2,3,21,21,3,18,0,4,17,0
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060007",KHERA PAY CEN SHALA,"24120603501",KUKASVADA  KANYA SHALA,3,173,173,33,60,80,31,78,64
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060007",KHERA PAY CEN SHALA,"24120603505",KUKASVADA PAY CEN SHALA,3,94,94,23,47,24,19,36,39
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060007",KHERA PAY CEN SHALA,"24120603506",KUKASVADA SIM SHALA,3,31,31,13,18,0,3,23,5
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060007",KHERA PAY CEN SHALA,"24120603401",LANGODARA  PRA SHALA,3,99,99,13,40,46,13,31,55
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060007",KHERA PAY CEN SHALA,"24120603704",PAVAN VIDYALAYA PVT,5,44,0,0,0,0,0,0,0
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060007",KHERA PAY CEN SHALA,"24120603504",SHARDA  PRA SHALA PVT,5,167,0,0,0,0,0,0,0
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060007",KHERA PAY CEN SHALA,"24120603507",VIVEKANAND  PRA SHALA PVT,5,143,0,0,0,0,0,0,0
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060008",KHORASA PAY CEN SHALA,"24120605003",BILESHEVER  PRA SHALA,3,17,17,8,7,2,8,6,3
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060008",KHORASA PAY CEN SHALA,"24120605901",JANUDA  PRA SHALA,3,114,114,12,16,86,12,18,84
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060008",KHORASA PAY CEN SHALA,"24120605002",KHORASA KANYA SHALA,3,127,127,26,27,74,24,40,63
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060008",KHORASA PAY CEN SHALA,"24120605001",KHORASA PAY CEN SHALA,3,147,147,26,49,72,27,39,81
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060008",KHORASA PAY CEN SHALA,"24120605005",SARASVATI  PRA SHALA PVT,5,7,0,0,0,0,0,0,0
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060008",KHORASA PAY CEN SHALA,"24120606001",SHANTIPARA  PRA SHALA,3,22,22,3,13,6,3,11,8
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060008",KHORASA PAY CEN SHALA,"24120606002",SHANTIPARA SIM SHALA 1,3,69,69,0,8,61,0,11,58
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060008",KHORASA PAY CEN SHALA,"24120606003",SHANTIPARA SIM SHALA 2,3,13,13,0,3,10,0,1,12
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060008",KHORASA PAY CEN SHALA,"24120606004",SHANTIPARA SIM SHALA 3,3,7,7,0,5,2,0,5,2
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060009",KUMAR PAY CEN SHALA,"24120603001",AMBECHA  PRA SHALA,3,69,69,17,28,24,16,19,34
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060009",KUMAR PAY CEN SHALA,"24120606455",ANUDANIT NIVASHI PRATHMIK SHALA  MALIYA,2,62,62,4,31,27,6,39,17
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060009",KUMAR PAY CEN SHALA,"24120606410",BHADVADI SIM SHALA,3,27,27,4,6,17,4,6,17
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060009",KUMAR PAY CEN SHALA,"24120606414",CHANAKYA PRA SHALA PVT,5,48,48,0,0,48,0,0,48
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060009",KUMAR PAY CEN SHALA,"24120606449",CHANAKYA PRA SHALA PVT ( ENG. MED ),5,0,0,0,0,0,0,0,0
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060009",KUMAR PAY CEN SHALA,"24120606413",CHHELVADI SIM SHALA,3,41,41,1,3,37,0,5,36
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060009",KUMAR PAY CEN SHALA,"24120606453",EVEREST PRA SHALA PVT,5,141,141,12,74,55,12,77,52
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060009",KUMAR PAY CEN SHALA,"24120606405",GIRNAR HIGH SCHOOL PVT,5,177,0,0,0,0,0,0,0
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060009",KUMAR PAY CEN SHALA,"24120606408",GUNDALA SIM SHALA,3,39,39,5,16,18,2,20,17
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060009",KUMAR PAY CEN SHALA,"24120606406",GYANAMRUT PRA SHALA PVT,5,33,32,2,12,18,2,15,15
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060009",KUMAR PAY CEN SHALA,"24120606401",KANYA PAY CEN SHALA,3,122,122,37,39,46,35,53,34
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060009",KUMAR PAY CEN SHALA,"24120606403",MALIYA SIM SHALA,3,24,17,17,0,0,12,5,0
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060009",KUMAR PAY CEN SHALA,"24120606402",TALUKA PAY CENTER SHALA,3,368,368,98,130,140,65,175,128
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060009",KUMAR PAY CEN SHALA,"24120606450",VIVEK PRA SHALA PVT,5,2,0,0,0,0,0,0,0
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060010",LATHODRA PRA SHALA,"24120600401",AVANIYA  PRA SHALA,3,65,65,14,29,22,12,34,19
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060010",LATHODRA PRA SHALA,"24120600301",GANGECHA  PRA SHALA,3,50,50,11,23,16,8,30,12
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060010",LATHODRA PRA SHALA,"24120606701",LATHODRA PRA SHALA,3,95,95,19,37,39,20,39,36
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060010",LATHODRA PRA SHALA,"24120606702",LATHODRA SIM PRA SHALA,3,28,28,7,15,6,6,17,5
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060010",LATHODRA PRA SHALA,"24120600201",PANIDHRA  PRA SHALA,3,125,125,14,33,78,15,44,66
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060010",LATHODRA PRA SHALA,"24120600101",PIKHOR PRA SHALA,3,49,49,9,11,29,6,16,27
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060010",LATHODRA PRA SHALA,"24120601302",VADALA (CHIKHALIYA) SIM SHALA,3,18,17,0,10,7,1,9,7
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060010",LATHODRA PRA SHALA,"24120601303",VADALA (PANDARAVA) SIM SHALA,3,28,28,0,6,22,0,6,22
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060010",LATHODRA PRA SHALA,"24120601301",VADALA  PRA SHALA,3,65,65,21,32,12,16,37,12
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060012",MATARVANIYA PAY CEN,"24120601601",AKALA  PRA SHALA,3,71,71,34,17,20,34,17,20
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060012",MATARVANIYA PAY CEN,"24120600901",AMBALGADH  PRA SHALA,3,73,73,9,27,37,8,29,36
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060012",MATARVANIYA PAY CEN,"24120600501",BHAKHARVAD  PRA SHALA,3,22,22,6,9,7,6,9,7
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060012",MATARVANIYA PAY CEN,"24120600801",BODI  PRA SHALA,3,24,19,0,3,16,1,3,15
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060012",MATARVANIYA PAY CEN,"24120601701",KALIMBHADA  PRA SHALA,3,86,86,2,16,68,2,17,67
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060012",MATARVANIYA PAY CEN,"24120600601",MATARVANIYA  PRA SHALA,3,38,38,14,18,6,14,17,7
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060012",MATARVANIYA PAY CEN,"24120600701",TARSHINGADA  PRA SHALA,3,29,29,6,9,14,8,6,15
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060012",MATARVANIYA PAY CEN,"24120601202",VIRDI KANYA SHALA,3,133,133,27,43,63,31,48,54
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060011",VADIYA PAY CEN SHALA,"24120602901",GHUNGHTI  PRA SHALA,3,63,63,24,24,15,8,39,16
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060011",VADIYA PAY CEN SHALA,"24120602601",ITALI  PRA SHALA,3,62,62,15,29,18,14,31,17
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060011",VADIYA PAY CEN SHALA,"24120602801",JANDI  PRA SHALA,3,46,46,2,20,24,1,10,35
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060011",VADIYA PAY CEN SHALA,"24120604101",KADAYA  PRA SHALA,3,48,48,18,25,5,15,26,7
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060011",VADIYA PAY CEN SHALA,"24120601501",KERALA  PRA SHALA,3,68,68,3,10,55,1,18,49
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060011",VADIYA PAY CEN SHALA,"24120604201",PANKAVA  PRA SHALA,3,101,101,15,23,63,13,24,64
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060011",VADIYA PAY CEN SHALA,"24120604102",SARASWATI VIDHYA MANDIR PVT,5,24,0,0,0,0,0,0,0
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060011",VADIYA PAY CEN SHALA,"24120602501",SARKADIYA  PRA SHALA,3,44,44,12,14,18,17,15,12
"2412",JUNAGADH,"241206",MALIYA HATINA,"2412060011",VADIYA PAY CEN SHALA,"24120602701",VADIYA PAY CEN SHALA,3,68,68,16,27,25,15,28,25
"2412",JUNAGADH,"241209",MANAVADAR,"2412090001",BANTWA PAY CEN,"24120905601",BANTVA PAY CEN,3,130,130,52,50,28,51,51,28
"2412",JUNAGADH,"241209",MANAVADAR,"2412090001",BANTWA PAY CEN,"24120902601",DADVA PRA SHALA,3,29,29,20,6,3,14,12,3
"2412",JUNAGADH,"241209",MANAVADAR,"2412090001",BANTWA PAY CEN,"24120903201",EKLERA PRA SHALA,3,20,20,9,11,0,9,11,0
"2412",JUNAGADH,"241209",MANAVADAR,"2412090001",BANTWA PAY CEN,"24120905607",JAHANVI PRA SHALA PVT,5,1,0,0,0,0,0,0,0
"2412",JUNAGADH,"241209",MANAVADAR,"2412090001",BANTWA PAY CEN,"24120903101",KODVAV PRA SHALA,3,28,28,13,9,6,13,13,2
"2412",JUNAGADH,"241209",MANAVADAR,"2412090001",BANTWA PAY CEN,"24120905610",PARISHRAM PRATHAMIK AND MADHYAMIK SHALA PVT,5,247,0,0,0,0,0,0,0
"2412",JUNAGADH,"241209",MANAVADAR,"2412090001",BANTWA PAY CEN,"24120905606",PLOT PRA SHALA,3,64,64,21,29,14,18,26,20
"2412",JUNAGADH,"241209",MANAVADAR,"2412090001",BANTWA PAY CEN,"24120902701",RAFALA PRA SHALA,3,43,40,10,19,11,10,18,12
"2412",JUNAGADH,"241209",MANAVADAR,"2412090001",BANTWA PAY CEN,"24120902901",SAMEGA PRA SHALA,3,70,70,23,19,28,20,20,30
"2412",JUNAGADH,"241209",MANAVADAR,"2412090001",BANTWA PAY CEN,"24120905605",SUNSHINE PRIMARY SCHOOL PVT,5,46,0,0,0,0,0,0,0
"2412",JUNAGADH,"241209",MANAVADAR,"2412090001",BANTWA PAY CEN,"24120903001",THAPLA PRA SHALA,3,26,26,17,9,0,17,9,0
"2412",JUNAGADH,"241209",MANAVADAR,"2412090002",KOYLANA PAY CEN,"24120904801",AMBLIYA PRA SHALA,3,42,42,18,12,12,19,14,9
"2412",JUNAGADH,"241209",MANAVADAR,"2412090002",KOYLANA PAY CEN,"24120905201",KOTHADI PRA SHALA,3,36,36,1,15,20,3,14,19
"2412",JUNAGADH,"241209",MANAVADAR,"2412090002",KOYLANA PAY CEN,"24120905101",KOYLANA PAY CEN SHALA,3,138,138,14,40,84,13,35,90
"2412",JUNAGADH,"241209",MANAVADAR,"2412090002",KOYLANA PAY CEN,"24120905102",KOYLANA PRA SHALA,3,9,9,5,3,1,3,6,0
"2412",JUNAGADH,"241209",MANAVADAR,"2412090002",KOYLANA PAY CEN,"24120905001",MANDODARA PRA SHALA,3,114,114,16,47,51,17,47,50
"2412",JUNAGADH,"241209",MANAVADAR,"2412090002",KOYLANA PAY CEN,"24120904901",MATIYANA PRA SHALA,3,135,135,24,46,65,30,40,65
"2412",JUNAGADH,"241209",MANAVADAR,"2412090002",KOYLANA PAY CEN,"24120905301",NANDRAKHA PRA SHALA,3,33,33,4,8,21,6,6,21
"2412",JUNAGADH,"241209",MANAVADAR,"2412090003",MANAVADAR PAY  CEN,"24120905706",ADARSH PRA SHALA PVT,5,53,0,0,0,0,0,0,0
"2412",JUNAGADH,"241209",MANAVADAR,"2412090003",MANAVADAR PAY  CEN,"24120903401",BHALECHADA PRA SHALA,3,25,22,8,10,4,9,10,3
"2412",JUNAGADH,"241209",MANAVADAR,"2412090003",MANAVADAR PAY  CEN,"24120905736",BLUE BELL INTERNATIONAL SCHOOL PVT,5,53,0,0,0,0,0,0,0
"2412",JUNAGADH,"241209",MANAVADAR,"2412090003",MANAVADAR PAY  CEN,"24120903501",DAGAD PRA SHALA,3,21,21,10,9,2,12,8,1
"2412",JUNAGADH,"241209",MANAVADAR,"2412090003",MANAVADAR PAY  CEN,"24120905720",DRASHTI PRI. SCHOOL PVT.,5,280,280,0,46,234,0,88,192
"2412",JUNAGADH,"241209",MANAVADAR,"2412090003",MANAVADAR PAY  CEN,"24120905702",KANYA PRA SHALA,3,105,105,27,29,49,22,33,50
"2412",JUNAGADH,"241209",MANAVADAR,"2412090003",MANAVADAR PAY  CEN,"24120904101",KHAKHAVI PRA SHALA,3,18,18,1,9,8,1,6,11
"2412",JUNAGADH,"241209",MANAVADAR,"2412090003",MANAVADAR PAY  CEN,"24120903901",KOTHARIYA PRA SHALA,3,73,73,12,31,30,10,37,26
"2412",JUNAGADH,"241209",MANAVADAR,"2412090003",MANAVADAR PAY  CEN,"24120905701",MANAVADAR PAY CEN SHALA 1,3,101,101,50,43,8,48,40,13
"2412",JUNAGADH,"241209",MANAVADAR,"2412090003",MANAVADAR PAY  CEN,"24120905721",MANAVADAR PLOT SHALA,3,98,98,40,18,40,40,26,32
"2412",JUNAGADH,"241209",MANAVADAR,"2412090003",MANAVADAR PAY  CEN,"24120904001",MITDI PRA SHALA,3,12,12,7,5,0,6,6,0
"2412",JUNAGADH,"241209",MANAVADAR,"2412090003",MANAVADAR PAY  CEN,"24120905711",PUNAM PRA SHALA PVT,5,0,0,0,0,0,0,0,0
"2412",JUNAGADH,"241209",MANAVADAR,"2412090004",NANDIYA PAY CEN,"24120905801",BHADULA PRA SHALA,3,36,36,13,23,0,11,20,5
"2412",JUNAGADH,"241209",MANAVADAR,"2412090004",NANDIYA PAY CEN,"24120904501",BHITANA PRA SHALA,3,50,50,13,13,24,10,11,29
"2412",JUNAGADH,"241209",MANAVADAR,"2412090004",NANDIYA PAY CEN,"24120905621",EVERSHINE PRIMARY SCHOOL,5,34,0,0,0,0,0,0,0
"2412",JUNAGADH,"241209",MANAVADAR,"2412090004",NANDIYA PAY CEN,"24120905611",EVER SINE PRA SHALA PVT,5,144,0,0,0,0,0,0,0
"2412",JUNAGADH,"241209",MANAVADAR,"2412090004",NANDIYA PAY CEN,"24120905602",KANYA PRA SHALA,3,53,53,12,23,18,6,21,26
"2412",JUNAGADH,"241209",MANAVADAR,"2412090004",NANDIYA PAY CEN,"24120905608",MARUTI PRIMARY SCHOOL-BANTWA PVT,5,3,0,0,0,0,0,0,0
"2412",JUNAGADH,"241209",MANAVADAR,"2412090004",NANDIYA PAY CEN,"24120904201",NAKRA PRA SHALA,3,75,75,20,37,18,36,28,11
"2412",JUNAGADH,"241209",MANAVADAR,"2412090004",NANDIYA PAY CEN,"24120904301",NANDIYA PAY CEN SHALA,3,63,63,24,30,9,30,25,8
"2412",JUNAGADH,"241209",MANAVADAR,"2412090004",NANDIYA PAY CEN,"24120904701",PADARADI PRA SHALA,3,38,38,5,11,22,2,11,25
"2412",JUNAGADH,"241209",MANAVADAR,"2412090004",NANDIYA PAY CEN,"24120905604",RAJPUTPARA PRA SHALA,3,88,88,36,23,29,30,28,30
"2412",JUNAGADH,"241209",MANAVADAR,"2412090004",NANDIYA PAY CEN,"24120905609",RAMDUT PRA SHALA PVT,5,220,0,0,0,0,0,0,0
"2412",JUNAGADH,"241209",MANAVADAR,"2412090004",NANDIYA PAY CEN,"24120904401",SITANA PRA SHALA,3,48,48,20,11,17,14,19,15
"2412",JUNAGADH,"241209",MANAVADAR,"2412090004",NANDIYA PAY CEN,"24120904601",VADALA PRA SHALA,3,32,32,2,13,17,2,19,11
"2412",JUNAGADH,"241209",MANAVADAR,"2412090005",PAJOD PRA SHALA,"24120902801",BHALGAM PRA SHALA,3,27,27,7,7,13,7,9,11
"2412",JUNAGADH,"241209",MANAVADAR,"2412090005",PAJOD PRA SHALA,"24120901503",CHANAKYA ACADEMY PRA SHALA PVT,5,72,0,0,0,0,0,0,0
"2412",JUNAGADH,"241209",MANAVADAR,"2412090005",PAJOD PRA SHALA,"24120901701",CHIKHALODRA PRA SHALA,3,67,67,5,28,34,5,25,37
